李晓刚	珠海格力电器股份公司	为 积极 支持 江铜 集团 实现 “ 三 年 ” 创新 倍增 计划 ， 争创 世界 一流 企业 ， 11月 6日 ， 	李晓刚 	副主任 带队 到 	珠海 格力 电器 股份 公司 	学习 调研 ， 详细 了解 格力 电器 对 下属 企业 的 管控 模式 、 创新 发展 的 思路 措施 、 对下 属 企业 负责人 的 绩效 考核 和 薪酬 激励 机制 等 

保利集团	王兴晔	据 中 丝 集团 官网 消息 ， 今年 6月 5日 至 12日 ， 	保利 集团 	董事长 徐念沙 ， 	王兴晔 	 

胡广坤	河南能源永煤公司新桥煤矿	3月 27日 ， 省 政府 国资委 党委 书记 	胡广坤 	一行 先后 到 	河南 能源 永 煤 公司 新桥 煤矿 	、 永城 园区 、 永 煤 采煤 沉陷 区 治理 示范 工程 等 地 现场 实地 调研 并 座谈 ， 全面 了解 企业 安全 生产 、 环境 保护 等 工作 情况 

张文涛	波瑞公司	总经理 姜涛 、 监事会 主席 	张文涛 	、 副总经理 姬剑锷 、 副总经理 张宪宝 ， 爱 	波瑞 公司 	董事长 王洪艳 、 总裁 王德强 等 领导 陪同 调研 和 座谈 

林发	北京天健中宇恒业工程咨询公司	图 8 ： 现场 损毁 后 的 挖机 图 9 ： 自卸车 正在 运输 燃烧 中 的 煤矸石 图 10 ： 大 粒径 石块 剥离 图 11 ： 机械 坡面 修复 本次 调研 由 住房 和 城乡 建设部 标准 定额 研究所 副研究员 董宇 、 中国 建设 工程 造价 管理 协会 主任 舒宇 、 中国 煤炭 建设 协会 秘书长 单益新 、 煤炭 工业 西安 工程 造价 管理站 副站长 杨振义 、 内蒙古 自治区 建设 工程 标准 定额 总站 站长 庞天 、 定额 科 科长 刘 银龙 、 山西省 工程 建设 标准 定额 站 总 工程师 张莉 、 工程师 王洋 、 中国 有色 金属 工业 工程 建设 定额 站 技术 总监 	林发 	、 乌海市 建设 工程 标准 定额 管理 站站 长白 继 凡 、 副站长 祝少 冬 、 	北京 天健中宇恒业 工程 咨询 公司 	副总经理 沙兵 等 同志 组成 专家 组 ， 对 乌海 矿区 生态 环境 综合 治理 项目 及 矿区 现状 进行 调研 ； 

内蒙古北控易嘉生态环境治理有限公司	何俊峰	 	内蒙古 北控 易嘉 生态 环境 治理 有限 公司 	总经理 尹斌 、 副总经理 	何俊峰 	、 造价 部 经理 董亚林 、 工程部 经理 鈕殿金 陪同 调研 

中国建材集团	曹江林	本 网 讯 11月 14日 上午 ， 	中国 建材 集团 	总经理 	曹江林 	、 党委 副书记 孙力 实 、 董事会 秘书 、 总经理 助理 光照宇 一行 莅临 平凉 祁连山 水泥 有限 公司 调研 指导 工作 

国务院国有企业改革领导小组办公室	翁杰明	20195月 15日 ， 	国务院 国有 企业 改革 领导 小组 办公室 	副主任 、 国务院 国资委 副主任 	翁杰明 	赴 中铝 集团 在青 企业 —— 中国 铝业 青海 分公司 进行 调研 ， 参观 了 生产 现场 ， 听取 了 企业 关于 改革 发展 和 党 的 建设 等 情况 工作 汇报 ， 并 与 企业 有关 负责 同志 进行 座谈 交流 

孙廷鹏	人才服务有限公司	3月 21日 ， 峨眉山 市委 常委 、 常务 副市长 	孙廷鹏 	到 该 市 新 世纪 	人才 服务 有限 公司 	调研 国企 改革 工作 

张绳道	粤电集团	10月 30日 至 11月 1日 ， 省 国资委 党委 委员 、 副 巡视员 	张绳道 	到 汕尾市 部分 扶贫 村 督导 调研 脱贫 攻坚 工作 情况 ， 分别 到了 	粤 电 集团 	扶贫点 岳溪村 、 中国 化工 广州 院 扶贫点 径 二 村 、 省 出版 集团 扶贫点 桥冲村 和 中 交 四 航院 扶贫点 新平村 ， 听取 了 驻 村 工作队 精准 扶贫 工作 汇报 ， 实地 察看 了 建档 立卡 、 贫困 户 帮扶 项目 、 产业 基地 、 新 农村 建设 和 走访 慰问 贫困 户 ， 在 所 到 的 扶贫 村 召开 座谈会 

中国航天科技集团有限公司	习	2018年 11月 14日 ， 中央 纪委 常委 、 国家 监委 委员 、 中央 纪委 国家 监委 驻 国资委 纪检 监察组 组长 、 国资委 党委 委员 陈超英 来到 	中国 航天 科技 集团 有限 公司 	， 就 中央 企业 应对 当前 国际 国内 经济 形势 、 落实 “ 两 个 责任 ” 等 情况 开展 调研 ， 强调 集团 党委 要 认真 学 	习 	 

中国银行（卢森堡）有限公司波兰分行	李辉	会见 波兰 投资 贸易局 局长 托马斯·皮苏拉 （ 右 二 ） 同 	中国 银行 （ 卢森堡 ） 有限 公司 波兰 分行 	座谈 代表团 在 出访 期间 还 拜会 了 我 驻 俄罗斯 大使 	李辉 	和 驻 波兰 大使 徐坚 

三峡集团	王毅	 	三峡 集团 	： 积极 投身 “ 一 带 一 路 ” 建设 推动 国际 业务 高 质量 发展 时间 ： [ 2019-08-23 ] 信息 来源 : 中国 长江 	王毅 	 

杨庆虹	哈电集团	（ 本 文 作者 ： 中国 宏观 经济 研究院 经济 体制 与 管理 研究所 所长 、 研究员 ） 文章 来源 | 经济 学家 圈 编辑 | 	杨庆虹 	推荐 阅读 【 国 经 资讯 】 校 党委 书记 杨振斌 一行 赴 中国 一 重 集团 走访 调研 【 国 经 资讯 】 吉林 大学 党委 书记 杨振斌 一 行 赴 	哈 电 集团 	参观 调研 【 国企 史话 】 从 何时 起 ， 工人 阶级 觉醒 工人 参加 管理 —— 中国 特色 社会主义 国有 企业 的 初心 【 国企 史话 】 三 大 民主 ： 国有 企业 管理 原则 的 伟大 创举 —— 中国 特色 社会主义 国有 企业 管理 的 初始 原则 【 中心 动态 】 吉林 大学 第四 期 “ 当代 政治 经济学 前沿 理论 ” 高级 研修班 顺利 开班 ★ 点击 关注 欢迎 转载 ★ 

张崇和	中国航天科工团体公司	张炜 要求 ， 中央 机构 编制 委员会 办公室 副主任 	张崇和 	、 国防 科工局 党组 成员 张炜 一行 到 	中国 航天 科 工 团体 公司 	二 院 调研 事业 单位 革新 任务 情况 

姜涛	波瑞公司	总经理 	姜涛 	、 监事会 主席 张文涛 、 副总经理 姬剑锷 、 副总经理 张宪宝 ， 爱 	波瑞 公司 	董事长 王洪艳 、 总裁 王德强 等 领导 陪同 调研 和 座谈 

北勘公司	王永正	公司 领导 到 石家庄 综合 保税区 标准化 仓库 建设 项目 检查 调研 工作 2018年 4月 25日 ， 	北勘 公司 	副总经理 陆洪根 、 生产 运 营部 主任 	王永正 	、 科技 质量 与 安全部 副主任 黄彬 、 科技 质量 与 安全部 张春辉 一行 四 人 到 石家庄 综合 保税区 标准化 保税 仓库 建设 项目 一 期 工程 进行 检查 调研 ， 第一 勘察 设计 研究所 副所长 王海渤 及 项目 人员 张晓畅 、 杜新鹏 陪同 并 做 详细 讲解 

陈超英	中国航天科技集团有限公司	2018年 11月 14日 ， 中央 纪委 常委 、 国家 监委 委员 、 中央 纪委 国家 监委 驻 国资委 纪检 监察组 组长 、 国资委 党委 委员 	陈超英 	来到 	中国 航天 科技 集团 有限 公司 	， 就 中央 企业 应对 当前 国际 国内 经济 形势 、 落实 “ 两 个 责任 ” 等 情况 开展 调研 ， 强调 集团 党委 要 认真 学习 习近平 新 时代 中国 特色 社会主义 思想 ， 弘扬 航天 精神 ， 用 认真 刻苦 的 精神 与 形式 主义 、 官僚主义 作 斗争 ， 把 实际 工作 与 党 的 建设 真正 融合 起来 ， 深入 推进 纪检 监察 体制 改革 ， 把 监督 工作 落实 到 每个 角落 

四川省企业家协会	罗召贵	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 四川省 企业 联合会 、 	四川省 企业家 协会 	副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 	罗召贵 	先生 等 领导 及 相关 政府 部门 负责人 出席 大会 

徐旭摄	生物工程有限公司	 	徐旭摄 	11日 上午 ， 张庆伟 到 哈药 集团 就 医药 产业 发展 进行 调研 ， 在 哈 药 总厂 ( 新 厂区 ) 和 	生物 工程 有限 公司 	， 了解 企业 发展 规划 、 生产 经营 、 产品 创新 等 情况 ， 要求 企业 加快 转变 观念 ， 加强 企业 文化 建设 ， 完善 现代 企业 制度 ， 把 精力 聚焦 到 发展 制药 主业 上 ， 做 强 优势 产品 ， 做大 产业 规模 ， 展现 “ 老 字号 ” 企业 新 活力 

建工集团	石爱军	1月 18日 ， 省 国资委 副主任 王晓昀 到 粤 水电 承建 的 粤东 区域 重点 工程 练 江 流域 环保 整治 工程 项目 调研 ， 潮 南区 区委 常委 、 常务 副区长 王楚彬 、 总 承包 事业部 副总经理 胡顺彬 、 粤海 水 务 集团 总经理 谭奇峰 、 	建工 集团 	副总经理 黄瑛鹏 、 粤 水电 副总经理 王伟导 、 副总工程师 、 工程 管理部 经理 	石爱军 	及 工程 建设 公司 粤东 区域 重点 工程 项目 部 相关 人员 参加 调研 

海汽集团公司党委	刘海荣	 	海汽 集团 公司 党委 	书记 、 董事长 姜宏涛 , 总经理 	刘海荣 	, 纪委 书记 李轩 , 总 会计师 符 人恩 等 参加 调研 

燃气集团党委	薛恩华	 	燃气 集团 党委 	委员 、 副总经理 蔡鑫磊 ， 总 法律 顾问 、 政策 法规处 处长 、 改革 办 主任 侯晓莉 ， 省 国资委 企业 改革 处 处长 	薛恩华 	、 人事处 副处长 王超峰 、 政策 法规处 调研员 毛永波 参加 会议 

翁杰明	智慧科技有限公司	11月 9日 ， 国务院 国资委 副主任 、 党委 委员 	翁杰明 	一行 到 国家 电投 调研 ， 了解 智慧 能源 信息 平台 建设 工作 并 出席 中 能 融合 	智慧 科技 有限 公司 	揭牌 仪式 

中国建材集团	赵延敏	国务院 国资委 改革 办 巡视员 尹义省 、 改革 局 副局长 林庆苗 、 国资委 改革 办 央企 组 处长 李鹏飞 ， 合肥市 领导 宁波 、 罗平 ， 	中国 建材 集团 	副董事长 李新华 、 副总经理 常 张 利 、 董事会 秘书 、 总经理 助理 光照宇 ， 中国 建材 总院 副院长 、 总会计师 	赵延敏 	， 合肥 院 党委 书记 周云峰 、 院长 朱兵 等 相关 领导 参加 了 调研 

西安环球印务公司	孙喜民	参观 调研 西安 杨森 新 工厂 参观 调研 	西安 环球 印务 公司 	参观 调研 陕药 控股 派昂 医药 公司 3月 22日 现场 调研 后 ， 省 国资委 副主任 	孙喜民 	主持 召开 了 座谈会 ， 省 国资委 主任 任国 、 陕西 医药 协会 秘书长 丰雷 、 陕西 中医药 大学 副 校长 唐 志书 、 西安 国际 港务区 管委会 副主任 苏 国峰 、 安康市 国资委 主任 许启政 及 陕药 集团 领导 班子 全体 成员 参加 了 会议 

蔡君率	海汽集团	本 网 讯 5月 9日 上午 , 省 国资委 副主任 	蔡君率 	队到 ( 行情 603069 , 诊股 ) 调研 “ 双百 行动 ” 改革 推进 工作 , 与 	海汽 集团 	“ 双百 行动 ” 综合 改革 领导 小组 成员 研究 部署 下一 阶段 改革 事项 及 措施 

杨平	湘煤集团	8月 28日 ， 省 国资委 党委 委员 、 副主任 	杨平 	带队 到 	湘煤 集团 	调研 企业 生产 经营 和 项目 情况 

习	浙江省中药研究所有限公司	● 浙江 首 批 “ 科 特派 ” 俞旭平 2003年 4月 24日 ， 时 任 浙江 省委 书记 	习 	近 平到 淳安县 枫树 岭镇下 姜 村 调研 ， 从 村 支书 那里 得知 这里 “ 缺 技术 、 缺 人才 ” ， 当天 ， 浙江省 中药 研究所 （ 后 改制 为 	浙江省 中药 研究所 有限 公司 	） 高级 工程师 俞旭平 ， 就 被 告知 准备 去 当 科技 特派员 

陈聚山	冀中能源集团	省 国资委 调研组 到 冀中 股份 调研 督导 工作 文章 来源 ： 发布 时间 ： 2019/3/711:35:05 省 国资委 调研组 到 冀中 股份 调研 督导 工作 3月 6日 ， 省 国资委 考核 分配处 正 处级 调研员 安兰珍 、 副处长 	陈聚山 	一行 ， 在 	冀中 能源 集团 	有关 领导 陪同 下 ， 到 冀中 股份 调研 督导 公务 用车 改革 、 独立 董事 薪酬 管理 等 工作 

丁小琳	省建设集团有限公司	省 国资委 规划 发展 改革 处 丁正锋 、 政策 法规 与 公司 治理 处 王恒 、 财务 监管 与 考核 分配处 	丁小琳 	， 	省 建设 集团 有限 公司 	唐群杰 、 省 建设 项目 规划 设计 研究院 夏勇 开 一同 参与 了 调研 

赵家生	西藏矿业日喀则扎布耶锂业高科技有限公司	会后 	赵家生 	副会长 与 西藏 自治区 国资委 副主任 姚传江 等 一行 赴 日喀则 对 	西藏 矿业 日喀则 扎布耶 锂业 高科技 有限 公司 	进行 调研 并 座谈 

龙源电力南非可再生能源公司	高嵩	作者 : 浏览 次数 ： 次 10月 14日 ， 国务院 国资委 主任 、 党委 副书记 郝鹏到 	龙源 电力 南非 可 再生 能源 公司 	调研 ， 集团 党组 成员 、 副总经理 	高嵩 	陪同 调研 

高键	朔州市再生能源热力有限公司	陈振亮 在 市 再生 能源 热力 有限 公司 调研 9月 28日 上午 ， 朔州 市委 副书记 、 市长 	高键 	就 2018-2019年 度 集中 供热 准备 情况 在 	朔州市 再生 能源 热力 有限 公司 	进行 实地 调研 ， 在 详细 了解 了 今冬 预计 供暖 时间 、 准备 情况 及 安全 保障 等 事宜 后 ， 他 要求 ， 相关 部门 要 各司其职 、 各尽其责 ， 协调 解决 好 供热 过程 中 出现 的 问题 ， 确保 全 市 人民 度过 一 个 温暖 舒适 的 冬季 

李栋	建研科技股份公司高性能混凝土研究中心	会议 由 建委 科技处 正 处级 调研员 徐东林 主持 ， 中国 建筑 科学 研究院 顾问 副总工程师 赵 基达 ， 华夏 建宇 （ 北京 ） 混凝土 技术 研究院 院长 路 来 军 ， 中国 建筑 标准 设计 研究院 钢结构 所 所长 王喆 ， 中国 新兴 建设 开发 有限 责任 公司 副总工程师 	李栋 	， 	建 研 科技 股份 公司 高 性能 混凝土 研究 中心 	主任 周永祥 等 审查 专家 出席 会议 

傅军	国网公司	湘潭市 人民 政府 副市长 	傅军 	说 ， 增量 配电 业务 改革 试点 已经 成为 湘潭 招商 引资 中 增大 吸引力 的 一 个 重大 途径 ， 目前 改革 已经 取得 阶段性 的 成果 ， 希望 通过 本次 国家 能源 局 的 督导 调研 推动 改革 进一步 深入 ， 积极 争取 地方 政府 的 支持 和 	国网 公司 	的 配合 ， 打造 增量 配电 改革 中 的 湖南 “ 湘潭 模式 ” 、 “ 湘潭 经验 ” 

中国建材集团	蔡国斌	国资委 秘书长 彭华岗 ， 浙江 省政府 副秘书长 高屹 ， 	中国 建材 集团 	党委 副书记 、 副董事长 刘志江 ， 	蔡国斌 	 
