薛占海	炼化公司	6月 12日 ， 根据 第十七 次 陕北 高端 能源 化工 基地 建设 座谈会 会议 议程 安排 ， 陕西省 副省长 方光华 、 延安市 市长 	薛占海 	， 调研 延长 石油 	炼化 公司 	延长 油田 伴生气 资源 利用 项目 建设 情况 ， 延长县 相关 领导 ， 延长 石油 集团 公司 总 工程师 扈广法 ， 	6月/NT 12日/NT ，/PU 根据/P 第十七/OD 次/M 陕北/NR 高端/NN 能源/NN 化工/NN 基地/NN 建设/NN 座谈会/NN 会议/NN 议程/NN 安排/NN ，/PU 陕西省/NR 副省长/NN 方光华/NR 、/PU 延安市/NR 市长/NN 	薛占海/NR 	，/PU 调研/VV 延长/VV 石油/NN 	炼化/NN 公司/NN 	延长/VV 油田/NN 伴生气/NN 资源/NN 利用/NN 项目/NN 建设/NN 情况/NN ，/PU 延长县/NR 相关/JJ 领导/NN ，/PU 延长/VV 石油/NN 集团/NN 公司/NN 总/JJ 工程师/NN 扈广法/NN ，/PU 
光照宇	平凉祁连山水泥有限公司	本 网 讯 11月 14日 上午 ， 中国 建材 集团 总经理 曹江林 、 党委 副书记 孙力 实 、 董事会 秘书 、 总经理 助理 	光照宇 	一行 莅临 	平凉 祁连山 水泥 有限 公司 	调研 指导 工作 	本/DT 网/NN 讯/VV 11月/NT 14日/NT 上午/NT ，/PU 中国/NR 建材/NN 集团/NN 总经理/NN 曹江林/NR 、/PU 党委/NN 副书记/NN 孙力/NR 实/VA 、/PU 董事会/NN 秘书/NN 、/PU 总经理/NN 助理/NN 	光照宇/NR 	一行/NN 莅临/VV 	平凉/NR 祁连山/NR 水泥/NN 有限/JJ 公司/NN 	调研/VV 指导/NN 工作/NN 
傅志康	四川省企业家协会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 	傅志康 	先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 四川省 企业 联合会 、 	四川省 企业家 协会 	副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 	全国/NN 工商联/NN 副主席/NN 、/PU 四川省/NR 政协/NN 副主席/NN 、/PU 省/NN 工商联/NN 主席/NN 陈放/NR 先生/NN ，/PU 中国/NR 会展/NN 经济/NN 研究会/NN 会长/NN 袁再清/NR 先生/NN ，/PU 四川省/NR 国资委/NN 党委/NN 委员/NN 、/PU 副主任/NN 秦明/NR 先生/NN ，/PU 四川省/NR 知识/NN 产权局/NN 副局长/NN 杨早林/NR 先生/NN ，/PU 四川省/NR 工商/NN 行政/NN 管理局/NN 商标/NN 分局/NN 局长/NN 周广平/NR 先生/NN ，/PU 四川省/NR 发展/NN 和/CC 改革/NN 委员会/NN 调研员/NN 张亚敏/NR 女士/NN ，/PU 四川省/NR 经济/NN 和/CC 信息化/NN 委员会/NN 副/JJ 调研员/NN 刘凯/NR 先生/NN ，/PU 省企联/NN 特邀/JJ 副/JJ 会长/NN 、/PU 省政协/NN 原/JJ 常委/NN 、/PU 省/NN 农业厅/NN 原/JJ 常务/JJ 副厅长/NN 	傅志康/NR 	先生/NN ，/PU 省企联/NN 特邀/JJ 副/JJ 会长/NN 、/PU 省政府/NN 原/JJ 副秘书长/NN 张晋川/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省人大/NR 常委会/NN 法制/NN 工作/NN 委员会/NN 原/JJ 主任/NN 杨文/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省/NN 国/NN 安厅/NN 原/AD 常务/JJ 副厅长/NN 马方/NR 元/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省/NN 国资委/NN 原/JJ 副主任/NN 李继郁/NR 先生/NN ，/PU 四川省/NR 企业/NN 联合会/NN 、/PU 	四川省/NR 企业家/NN 协会/NN 	副会长/NN 兼/CC 秘书长/NN 梁勤/NR 先生/NN ，/PU 四川省/NR 质量/NN 协会/NN 驻/VV 会/VV 副会长/NN 罗召贵/NR 先生/NN 等/ETC 领导/NN 及/CC 相关/JJ 政府/NN 部门/NN 负责人/NN 出席/VV 大会/NN 
郑剑戈	广业集团	汕头市 市长 	郑剑戈 	、 副市长 陈武南 ， 潮 南区 、 潮阳 区区 委 区政府 主要 领导 、 区 相关 部门 ， 省 国资委 规划 发展 处 、 考核 分配处 ， 建工 集团 、 	广业 集团 	、 粤海 集团 等 相关 单位 参加 调研 	汕头市/NR 市长/NN 	郑剑戈/NR 	、/PU 副市长/NN 陈武南/NR ，/PU 潮/VV 南区/NR 、/PU 潮阳/NR 区区/AD 委/NR 区政府/NN 主要/JJ 领导/NN 、/PU 区/NN 相关/JJ 部门/NN ，/PU 省/NN 国资委/NN 规划/VV 发展/VV 处/NN 、/PU 考核/NN 分配处/NN ，/PU 建工/NR 集团/NN 、/PU 	广业/NN 集团/NN 	、/PU 粤海/NR 集团/NN 等/ETC 相关/JJ 单位/NN 参加/VV 调研/NN 
郝鹏	东航集团	8月 15日 ， 国务院 国资委 党委 书记 、 主任 	郝鹏 	赴 北京 大兴 国际 机场 开展 专题 调研 ， 实地 调研 了 	东航 集团 	、 南航 集团 等 中央 企业 在 基地 工程 建设 、 运营 筹备 工作 进展 等 方面 的 情况 	8月/NT 15日/NT ，/PU 国务院/NN 国资委/NN 党委/NN 书记/NN 、/PU 主任/NN 	郝鹏/NR 	赴/VV 北京/NR 大兴/NR 国际/NN 机场/NN 开展/VV 专题/NN 调研/VV ，/PU 实地/AD 调研/VV 了/SP 	东航/NR 集团/NN 	、/PU 南航/NR 集团/NN 等/ETC 中央/NN 企业/NN 在/P 基地/NN 工程/NN 建设/NN 、/PU 运营/NN 筹备/NN 工作/NN 进展/NN 等/ETC 方面/NN 的/DEG 情况/NN 
乔登	邢台水业集团有限公司	为 切实 抓好 中央 、 省委 巡视 巡查 反馈 意见 的 整改 落实 工作 ， 1月 18日 ， 市 国资委 调研员 	乔登 	选 、 市 纪委 派驻市 国资委 纪检组 副 组织 长 李学键 等 4 人 组成 检查组 ， 对 中国 电信 邢台 分公司 、 	邢台 水业 集团 有限 公司 	等 5 家 企业 开展 检查 	为/P 切实/AD 抓好/VV 中央/NN 、/PU 省委/NN 巡视/VV 巡查/VV 反馈/VV 意见/NN 的/DEC 整改/VV 落实/VV 工作/NN ，/PU 1月/NT 18日/NT ，/PU 市/NN 国资委/NN 调研员/NN 	乔登/NR 	选/VV 、/PU 市/NN 纪委/NN 派驻市/NR 国资委/NN 纪检组/NN 副/JJ 组织/NN 长/JJ 李学键/NR 等/ETC 4/CD 人/NN 组成/VV 检查组/NN ，/PU 对/P 中国/NR 电信/NN 邢台/NR 分公司/NN 、/PU 	邢台/NR 水业/NR 集团/NN 有限/JJ 公司/NN 	等/VV 5/CD 家/M 企业/NN 开展/VV 检查/NN 
周向鸿	通辽市水务建设投资集团有限公司	为 认真 做好 全 市 国企 党建 推进会 顺利 召开 ， 8月 2日 上午 ， 通辽 市委 组织部 组织 三 科科 长曲 向前 和 通辽市 国资委 党委 委员 	周向鸿 	同志 等 一行 6 人 ， 到 	通辽市 水务 建设 投资 集团 有限 公司 	对 推进会 前 期 准备 工作 进行 调研 指导 	为/P 认真/AD 做好/VV 全/DT 市/NN 国企/NN 党建/NN 推进会/NN 顺利/AD 召开/VV ，/PU 8月/NT 2日/NT 上午/NT ，/PU 通辽/NR 市委/NN 组织部/NN 组织/NN 三/CD 科科/NN 长曲/NN 向前/AD 和/P 通辽市/NR 国资委/NN 党委/NN 委员/NN 	周向鸿/NR 	同志/NN 等/ETC 一行/NN 6/CD 人/NN ，/PU 到/VV 	通辽市/NR 水务/NN 建设/NN 投资/NN 集团/NN 有限/JJ 公司/NN 	对/P 推进会/NN 前/DT 期/M 准备/NN 工作/NN 进行/VV 调研/NN 指导/NN 
郝鹏	中国建材凯盛君恒公司	 	郝鹏 	一行 深入 魏县 仕望集乡 崔阁 村 、 平乡县 油召乡 马 第二 疃村 ， 走访 看望 贫困 户 ， 调研 国资委 党费 支持 的 村支部 活动室 建设 情况 ， 了解 	中国 建材 凯盛 君 恒 公司 	和 中央 企业 贫困 地区 产业 投资 基金 投资 的 河北 欧 耐 模具 公司 生产 经营 、 解决 当地 就业 等 情况 	 	郝鹏/NR 	一行/NN 深入/AD 魏县/NR 仕望集乡/NR 崔阁/NR 村/NN 、/PU 平乡县/NR 油召乡/NR 马/NR 第二/OD 疃村/NN ，/PU 走访/VV 看望/VV 贫困/JJ 户/NN ，/PU 调研/VV 国资委/NN 党费/NN 支持/VV 的/DEC 村支部/NN 活动室/NN 建设/NN 情况/NN ，/PU 了解/VV 	中国/NR 建材/NN 凯盛/NR 君/NN 恒/AD 公司/NN 	和/P 中央/NN 企业/NN 贫困/JJ 地区/NN 产业/NN 投资/NN 基金/NN 投资/VV 的/DEC 河北/NR 欧/NR 耐/VV 模具/NN 公司/NN 生产/VV 经营/NN 、/PU 解决/VV 当地/NN 就业/NN 等/ETC 情况/NN 
中国铁建地产集团	马建军	在 采访 调研 期间 ， 	中国 铁建 地产 集团 	副总经理 、 华东 公司 执行 董事 	马建军 	接受 了 中国 网 财经 等 媒体 记者 的 采访 	在/P 采访/NN 调研/VV 期间/NN ，/PU 	中国/NR 铁建/NN 地产/NN 集团/NN 	副总经理/NN 、/PU 华东/NR 公司/NN 执行/VV 董事/NN 	马建军/NR 	接受/VV 了/AS 中国/NR 网/NN 财经/NN 等/ETC 媒体/NN 记者/NN 的/DEG 采访/NN 
兰州助剂厂有限公司	张小燕	这 是 近日 甘肃省 纪委 监委 派驻省 国资委 纪检 监察组 第一 调研组 与 	兰州 助剂 厂 有限 公司 	财务 总监 	张小燕 	的 调研 谈话 内容 	这/PN 是/VC 近日/NT 甘肃省/NR 纪委/NN 监委/NN 派驻省/NR 国资委/NN 纪检/NN 监察组/NN 第一/OD 调研组/NN 与/CC 	兰州/NR 助剂/NN 厂/NN 有限/JJ 公司/NN 	财务/NN 总监/NN 	张小燕/NR 	的/DEG 调研/NN 谈话/NN 内容/NN 
崔跃民	陕药集团	3月 21日 至 22日 ， 省 国资委 党委 副书记 、 主任 任国 、 副主任 孙喜民 、 省工 信 厅 总 工程师 	崔跃民 	等一行 带着 振兴 陕西 医药 产业 的 命题 赴 	陕 药 集团 	开展 了 为期 两 天 的 调研 活动 ， 	3月/NT 21日/NT 至/CC 22日/NT ，/PU 省/VV 国资委/NN 党委/NN 副书记/NN 、/PU 主任/NN 任国/NR 、/PU 副主任/NN 孙喜民/NR 、/PU 省工/NN 信/NN 厅/NN 总/JJ 工程师/NN 	崔跃民/NR 	等一行/NR 带着/VV 振兴/VV 陕西/NR 医药/NN 产业/NN 的/DEG 命题/NN 赴/VV 	陕/NR 药/NN 集团/NN 	开展/VV 了/AS 为期/VV 两/CD 天/M 的/DEG 调研/NN 活动/NN ，/PU 
曲	通辽市水务建设投资集团有限公司	为 认真 做好 全 市 国企 党建 推进会 顺利 召开 ， 8月 2日 上午 ， 通辽 市委 组织部 组织 三 科 科长 	曲 	向前 和 通辽市 国资委 党委 委员 周向鸿 同志 等 一行 6 人 ， 到 	通辽市 水务 建设 投资 集团 有限 公司 	对 推进会 前 期 准备 工作 进行 调研 指导 	为/P 认真/AD 做好/VV 全/DT 市/NN 国企/NN 党建/NN 推进会/NN 顺利/AD 召开/VV ，/PU 8月/NT 2日/NT 上午/NT ，/PU 通辽/NR 市委/NN 组织部/NN 组织/NN 三/CD 科/NN 科长/NN 	曲/NN 	向前/AD 和/P 通辽市/NR 国资委/NN 党委/NN 委员/NN 周向鸿/NR 同志/NN 等/ETC 一行/NN 6/CD 人/NN ，/PU 到/VV 	通辽市/NR 水务/NN 建设/NN 投资/NN 集团/NN 有限/JJ 公司/NN 	对/P 推进会/NN 前/DT 期/M 准备/NN 工作/NN 进行/VV 调研/NN 指导/NN 
林庆苗	中国有色集团	国务院 国资委 宣传局 局长 夏庆丰 、 改革 局 副局长 	林庆苗 	参加 调研 ， 并对 	中国 有色 集团 	深化 改革 、 加强 宣传 等 工作 提出 了 意见 和 要求 	国务院/NN 国资委/NN 宣传局/NN 局长/NN 夏庆丰/NR 、/PU 改革/NN 局/NN 副局长/NN 	林庆苗/NR 	参加/VV 调研/NN ，/PU 并对/VV 	中国/NR 有色/JJ 集团/NN 	深化/VV 改革/NN 、/PU 加强/VV 宣传/NN 等/ETC 工作/NN 提出/VV 了/AS 意见/NN 和/CC 要求/NN 
任国	陕药集团	3月 21日 至 22日 ， 省 国资委 党委 副书记 、 主任 	任国 	、 副主任 孙喜民 、 省工 信 厅 总 工程师 崔跃民 等 一行 带着 振兴 陕西 医药 产业 的 命题 赴 	陕 药 集团 	开展 了 为期 两 天 的 调研 活动 ， 	3月/NT 21日/NT 至/CC 22日/NT ，/PU 省/VV 国资委/NN 党委/NN 副书记/NN 、/PU 主任/NN 	任国/NN 	、/PU 副主任/NN 孙喜民/NR 、/PU 省工/NN 信/NN 厅/NN 总/JJ 工程师/NN 崔跃民/NR 等/ETC 一行/NN 带着/P 振兴/VV 陕西/NR 医药/NN 产业/NN 的/DEG 命题/NN 赴/VV 	陕/NR 药/NN 集团/NN 	开展/VV 了/AS 为期/VV 两/CD 天/M 的/DEG 调研/NN 活动/NN ，/PU 
石油炼化公司	张浩文	6月 12日 ， 根据 第十七 次 陕北 高端 能源 化工 基地 建设 座谈会 会议 议程 安排 ， 陕西省 副省长 方光华 、 延安市 市长 薛占海 ， 调研 延长 	石油 炼化 公司 	延长 油田 伴生气 资源 利用 项目 建设 情况 ， 延长县 相关 领导 ， 延长 石油 集团 公司 总 工程师 扈广法 ， 炼化 公司 总经理 李军 ， 总 工程师 	张浩文 	等 领导 陪同 调研 	6月/NT 12日/NT ，/PU 根据/P 第十七/OD 次/M 陕北/NR 高端/NN 能源/NN 化工/NN 基地/NN 建设/NN 座谈会/NN 会议/NN 议程/NN 安排/NN ，/PU 陕西省/NR 副省长/NN 方光华/NR 、/PU 延安市/NR 市长/NN 薛占海/NR ，/PU 调研/VV 延长/VV 	石油/NN 炼化/NN 公司/NN 	延长/VV 油田/NN 伴生气/NN 资源/NN 利用/NN 项目/NN 建设/NN 情况/NN ，/PU 延长县/NR 相关/JJ 领导/NN ，/PU 延长/VV 石油/NN 集团/NN 公司/NN 总/JJ 工程师/NN 扈广法/NN ，/PU 炼化/NN 公司/NN 总经理/NN 李军/NR ，/PU 总/JJ 工程师/NN 	张浩文/NR 	等/P 领导/NN 陪同/VV 调研/VV 
中国建材集团党委	曹江林	国资委 秘书长 彭华岗 ， 浙江 省政府 副秘书长 高屹 ， 	中国 建材 集团 党委 	副书记 、 副董事长 刘志江 ， 中国 建材 集团 总经理 、 中国 巨石 董事长 	曹江林 	， 中国 建材 集团 副总经理 常 张 利 ， 中国 建材 集团 董事会 秘书 、 总经理 助理 光照宇 ， 中国 建材 股份 副总裁 蔡国斌 等 陪同 调研 	国资委/NN 秘书长/NN 彭华岗/NR ，/PU 浙江/NR 省政府/NN 副秘书长/NN 高屹/NR ，/PU 	中国/NR 建材/NN 集团/NN 党委/NN 	副书记/NN 、/PU 副董事长/NN 刘志江/NR ，/PU 中国/NR 建材/NN 集团/NN 总经理/NN 、/PU 中国/NR 巨石/NN 董事长/NN 	曹江林/NR 	，/PU 中国/NR 建材/NN 集团/NN 副总经理/NN 常/AD 张/NR 利/NN ，/PU 中国/NR 建材/NN 集团/NN 董事会/NN 秘书/NN 、/PU 总经理/NN 助理/NN 光照宇/NR ，/PU 中国/NR 建材/NN 股份/NN 副总裁/NN 蔡国斌/NR 等/ETC 陪同/VV 调研/VV 
肖亚庆	天津中车机辆装备有限公司	九 、 	肖亚庆 	强调 中央 企业 要 履行 职责 使命 推动 企业 高 质量 发展 事件 ： 7月 24日 ， 国资委 主任 	天津 中车 机辆 装备 有限 公司 	 	九/CD 、/PU 	肖亚庆/NR 	强调/VV 中央/NN 企业/NN 要/VV 履行/VV 职责/NN 使命/NN 推动/VV 企业/NN 高/JJ 质量/NN 发展/NN 事件/NN ：/PU 7月/NT 24日/NT ，/PU 国资委/NN 主任/NN 	天津/NR 中车/NN 机辆/NN 装备/NN 有限/JJ 公司/NN 	 
中国建材集团	李	 	中国 建材 集团 	党委 书记 、 董事长 宋志平 ， 安徽省 国资委 党委 书记 、 主任 	李 	中 陪同 调研 	 	中国/NR 建材/NN 集团/NN 	党委/NN 书记/NN 、/PU 董事长/NN 宋志平/NR ，/PU 安徽省/NR 国资委/NN 党委/NN 书记/NN 、/PU 主任/NN 	李/NR 	中/NR 陪同/VV 调研/VV 
中国建材集团	朱兵	国务院 国资委 改革 办 巡视员 尹义省 、 改革 局 副局长 林庆苗 、 国资委 改革 办 央企 组 处长 李鹏飞 ， 合肥市 领导 宁波 、 罗平 ， 	中国 建材 集团 	副董事长 李新华 、 副总经理 常 张 利 、 董事会 秘书 、 总经理 助理 光照宇 ， 中国 建材 总院 副院长 、 总会计师 赵延敏 ， 合肥 院 党委 书记 周云峰 、 院长 	朱兵 	等 相关 领导 参加 了 调研 	国务院/NN 国资委/NN 改革/NN 办/VV 巡视员/NN 尹义省/NR 、/PU 改革/NN 局/NN 副局长/NN 林庆苗/NR 、/PU 国资委/NN 改革/NN 办/VV 央企/NN 组/NN 处长/NN 李鹏飞/NR ，/PU 合肥市/NR 领导/VV 宁波/NR 、/PU 罗平/NR ，/PU 	中国/NR 建材/NN 集团/NN 	副董事长/NN 李新华/NR 、/PU 副总经理/NN 常/AD 张/NR 利/NN 、/PU 董事会/NN 秘书/NN 、/PU 总经理/NN 助理/NN 光照宇/NR ，/PU 中国/NR 建材/NN 总院/NN 副院长/NN 、/PU 总会计师/NN 赵延敏/NR ，/PU 合肥/NR 院/NN 党委/NN 书记/NN 周云峰/NR 、/PU 院长/NN 	朱兵/NR 	等/P 相关/JJ 领导/NN 参加/VV 了/AS 调研/NN 
中丝集团	徐念沙	据 	中 丝 集团 	官网 消息 ， 今年 6月 5日 至 12日 ， 保利 集团 董事长 	徐念沙 	， 保利 集团 副总经理 、 	据/P 	中/NR 丝/NN 集团/NN 	官网/NN 消息/NN ，/PU 今年/NT 6月/NT 5日/NT 至/CC 12日/NT ，/PU 保利/NR 集团/NN 董事长/NN 	徐念沙/NR 	，/PU 保利/NR 集团/NN 副总经理/NN 、/PU 
国务院国有企业改革领导小组办公室	翁杰明	4月 11日 ， 	国务院 国有 企业 改革 领导 小组 办公室 	副主任 、 国务院 国资委 副主任 	翁杰明 	一行 到 中国 有色 集团 调研 	4月/NT 11日/NT ，/PU 	国务院/NN 国有/JJ 企业/NN 改革/NN 领导/NN 小组/NN 办公室/NN 	副主任/NN 、/PU 国务院/NN 国资委/NN 副主任/NN 	翁杰明/NR 	一行/NN 到/P 中国/NR 有色/JJ 集团/NN 调研/VV 
苏全喜	内蒙古诚裕信工程项目管理有限公司	神华 乌海 能源 有限 责任 公司 工程 管理部 经理 	苏全喜 	、 	内蒙古 诚裕 信 工程 项目 管理 有限 公司 	董事长 庞有国 、 副总经理 雷军 受邀 参加 调研 	神华/NR 乌海/NR 能源/NN 有限/JJ 责任/NN 公司/NN 工程/NN 管理部/NN 经理/NN 	苏全喜/NR 	、/PU 	内蒙古/NR 诚裕/NN 信/NN 工程/NN 项目/NN 管理/NN 有限/JJ 公司/NN 	董事长/NN 庞有国/NR 、/PU 副总经理/NN 雷军/NR 受邀/VV 参加/VV 调研/NN 
川航集团	陈斌	 	川航 集团 	党委 书记 、 董事长 李海鹰 ， 省 国资委 副主任 薛东兵 ， 	陈斌 	 	 	川航/NR 集团/NN 	党委/NN 书记/NN 、/PU 董事长/NN 李海鹰/NR ，/PU 省/NN 国资委/NN 副主任/NN 薛东兵/NR ，/PU 	陈斌/NR 	 
章建华	中核集团	在 浙江 调研 期间 ， 	章 建华 	一行 深入 到 浙 能 集团 嘉华 电厂 、 	中核 集团 	秦山 核电 基地 等 能源 企业 一线 ， 实地 了解 能源 安全 保障 、 煤 电 超低 排放 改造 、 核电 生产 运行 等 情况 ， 认真 听取 企业 对 加快 电力 转型 升级 、 推动 能源 高 质量 发展 的 意见 建议 ， 并 就 深化 能源 体制 机制 改革 等 问题 与 有关 方面 进行 了 深入 讨论 	在/P 浙江/NR 调研/VV 期间/NN ，/PU 	章/NN 建华/NN 	一行/NN 深入/VV 到/VV 浙/NR 能/VV 集团/NN 嘉华/NR 电厂/NN 、/PU 	中核/NN 集团/NN 	秦山/NR 核电/NN 基地/NN 等/ETC 能源/NN 企业/NN 一线/NN ，/PU 实地/AD 了解/VV 能源/NN 安全/NN 保障/NN 、/PU 煤/NN 电/NN 超低/JJ 排放/NN 改造/NN 、/PU 核电/NN 生产/NN 运行/NN 等/ETC 情况/NN ，/PU 认真/AD 听取/VV 企业/NN 对/P 加快/VV 电力/NN 转型/NN 升级/NN 、/PU 推动/VV 能源/NN 高/JJ 质量/NN 发展/VV 的/DEC 意见/NN 建议/VV ，/PU 并/AD 就/AD 深化/VV 能源/NN 体制/NN 机制/NN 改革/NN 等/ETC 问题/NN 与/P 有关/JJ 方面/NN 进行/VV 了/AS 深入/JJ 讨论/NN 
刘钢	九牛汽车股份有限公司	9月 18日 ， 随州 市政府 国资委 副 调研员 、 招商 分局 副局长 	刘钢 	会同 随 县 县委 常委 、 统战部 部长 黄宗超 ， 随 县 招商局 副局长 江明 等 赴 江西省 萍乡市 芦溪县 考察 	九 牛 汽车 股份 有限 公司 	， 宣传 推介 随州 ， 洽谈 合作 事宜 	9月/NT 18日/NT ，/PU 随州/NR 市政府/NN 国资委/NN 副/JJ 调研员/NN 、/PU 招商/NN 分局/NN 副局长/NN 	刘钢/NR 	会同/P 随/P 县/NN 县委/NN 常委/NN 、/PU 统战部/NN 部长/NN 黄宗超/NR ，/PU 随/P 县/NN 招商局/NN 副局长/NN 江明/NR 等/ETC 赴/VV 江西省/NR 萍乡市/NR 芦溪县/NR 考察/VV 	九/CD 牛/NN 汽车/NN 股份/NN 有限/JJ 公司/NN 	，/PU 宣传/VV 推介/VV 随州/NR ，/PU 洽谈/VV 合作/NN 事宜/NN 
薛东兵	四川通用航空投资管理有限责任公司	川航 集团 党委 书记 、 董事长 李海鹰 ， 省 国资委 副主任 	薛东兵 	， 川航 集团 副总经理 、 	四川 通用 航空 投资 管理 有限 责任 公司 	董事长 陈斌 参加 调研 	川航/NR 集团/NN 党委/NN 书记/NN 、/PU 董事长/NN 李海鹰/NR ，/PU 省/NN 国资委/NN 副主任/NN 	薛东兵/NR 	，/PU 川航/NR 集团/NN 副总经理/NN 、/PU 	四川/NR 通用/NR 航空/NN 投资/NN 管理/NN 有限/JJ 责任/NN 公司/NN 	董事长/NN 陈斌/NR 参加/VV 调研/NN 
